application_id,gender,age,region,education,employment_type,employment_years,income_monthly,loan_amount,loan_term_months,loan_purpose,interest_rate,emi,emi_to_income,bureau_score,credit_utilization,num_credit_lines,num_inquiries_6m,num_delinquencies_2y,months_since_last_delinq,oldest_account_months,revolving_balance,total_debt,debt_to_income,app_logins_30d,avg_txn_value,num_bounced_payments,default
LN211232,Male,52,Rural,,Salaried,2.3,29868.0,118593.0,12,Debt-Consolidation,18.34,10892.0,0.365,622.0,0.583,2,3,5,15.0,87.0,127574.0,250729.0,0.7,11.0,1358.0,0,0
LN210579,Male,48,Tier-3,Diploma,Salaried,9.9,27216.0,87594.0,24,Education,15.77,4279.0,0.157,754.0,0.16,4,1,2,6.0,92.0,55137.0,130082.0,0.398,17.0,477.0,1,0
LN206181,Male,41,Metro,Post-Graduate,Gig-Worker,0.6,27063.0,125546.0,12,Vehicle,18.61,11547.0,0.427,847.0,0.242,5,0,0,,92.0,121809.0,211857.0,0.652,13.0,1453.0,0,0
LN207634,Male,74,Rural,Graduate,Gig-Worker,0.4,14786.0,31351.0,36,Debt-Consolidation,21.27,1186.0,0.08,498.0,0.795,5,3,1,26.0,94.0,168249.0,193130.0,1.088,2.0,623.0,2,1
LN210109,Male,37,Metro,Graduate,Salaried,2.7,42608.0,92279.0,24,Debt-Consolidation,19.79,4687.0,0.11,679.0,0.43,1,0,0,,52.0,106714.0,201656.0,0.394,11.0,552.0,0,0
LN200723,Female,44,Tier-2,High-School,Salaried,0.5,13611.0,25000.0,12,Debt-Consolidation,17.08,2281.0,0.168,672.0,0.365,4,0,0,,103.0,56873.0,74632.0,0.457,11.0,797.0,0,0
LN200300,Female,48,Tier-2,Graduate,Self-Employed,8.2,48832.0,124169.0,24,Business,18.67,6239.0,0.128,610.0,0.555,9,2,1,11.0,42.0,406799.0,510167.0,0.871,8.0,2565.0,0,0
LN210103,Female,55,Metro,Diploma,Salaried,11.4,36905.0,265690.0,36,Home-Improvement,20.85,9989.0,0.271,457.0,0.91,3,4,1,15.0,48.0,102206.0,209973.0,0.474,4.0,1181.0,0,0
LN211934,Female,59,Tier-3,Graduate,Self-Employed,1.3,53063.0,445531.0,24,Medical,14.35,21465.0,0.405,759.0,0.177,11,0,0,,97.0,35675.0,384265.0,0.603,17.0,3212.0,0,0
LN204294,Female,62,Tier-3,Graduate,Self-Employed,4.2,51481.0,492029.0,36,Debt-Consolidation,21.02,18542.0,0.36,550.0,0.631,4,1,0,,46.0,218582.0,348336.0,0.564,6.0,4274.0,0,0
LN207283,Male,42,Rural,Diploma,Salaried,0.9,13761.0,131396.0,48,Business,18.48,3893.0,0.283,617.0,0.358,5,1,1,30.0,91.0,45811.0,166912.0,1.011,14.0,923.0,1,0
LN204185,Female,55,Metro,Graduate,Self-Employed,0.1,73311.0,207962.0,36,Medical,17.58,7475.0,0.102,705.0,0.343,1,4,3,18.0,124.0,81938.0,263226.0,0.299,16.0,3661.0,0,0
LN210058,Female,46,Metro,Graduate,Salaried,12.2,47792.0,538738.0,60,Debt-Consolidation,13.9,12508.0,0.262,775.0,0.383,3,0,0,,77.0,157308.0,721499.0,1.258,13.0,836.0,0,0
LN205381,Female,66,Metro,Diploma,Self-Employed,1.7,47872.0,115065.0,48,Medical,19.08,3445.0,0.072,546.0,0.622,6,1,3,23.0,83.0,355349.0,438920.0,0.764,9.0,2157.0,2,1
LN211827,Male,43,Rural,Diploma,Gig-Worker,2.7,12180.0,62959.0,24,Business,19.8,3198.0,0.263,628.0,0.702,3,0,0,,41.0,217763.0,256585.0,1.756,7.0,203.0,1,0
LN203142,Female,48,Metro,Graduate,Gig-Worker,,48907.0,70276.0,12,Business,21.44,6559.0,0.134,490.0,0.811,0,4,1,33.0,39.0,375276.0,401693.0,0.684,2.0,2601.0,0,0
LN205967,Male,58,Metro,Graduate,Salaried,2.2,61364.0,505028.0,24,Home-Improvement,18.97,25450.0,0.415,659.0,0.641,1,2,1,31.0,58.0,194780.0,649889.0,0.883,8.0,5170.0,0,0
LN203205,Male,52,Rural,Graduate,Salaried,2.4,31237.0,207802.0,48,Business,23.17,6680.0,0.214,578.0,0.753,3,2,2,19.0,75.0,239692.0,396378.0,1.057,5.0,2215.0,1,0
LN204955,Male,63,Metro,High-School,Self-Employed,5.5,43318.0,112449.0,36,Business,17.4,4032.0,0.093,592.0,0.53,4,3,0,,101.0,111659.0,182399.0,0.351,10.0,481.0,1,1
LN204582,Female,49,Tier-3,High-School,Gig-Worker,4.5,10593.0,25000.0,12,Business,17.03,2280.0,0.215,639.0,0.605,6,6,2,11.0,61.0,189512.0,201783.0,1.587,11.0,127.0,1,1
LN210891,Male,70,Metro,Diploma,Salaried,0.6,78263.0,347769.0,36,Medical,17.27,12446.0,0.159,659.0,0.622,8,3,0,,82.0,342771.0,500829.0,0.533,8.0,4494.0,1,0
LN211510,Male,40,Tier-3,Post-Graduate,Self-Employed,6.2,50211.0,415944.0,24,Business,17.8,20725.0,0.413,692.0,0.432,2,1,0,,104.0,95120.0,455802.0,0.756,19.0,3927.0,0,0
LN206545,Female,52,Tier-3,High-School,Self-Employed,0.3,23648.0,76375.0,12,Debt-Consolidation,17.74,6993.0,0.296,624.0,0.695,6,3,3,35.0,46.0,112516.0,176145.0,0.621,6.0,1317.0,0,0
LN207067,Female,55,Metro,High-School,Contract,0.1,34112.0,136225.0,24,Home-Improvement,15.46,6635.0,0.195,743.0,0.377,6,1,1,25.0,93.0,98024.0,228657.0,0.559,16.0,774.0,0,0
LN209460,Female,55,Metro,Diploma,Salaried,15.8,24016.0,51291.0,24,Debt-Consolidation,16.22,2517.0,0.105,747.0,0.245,4,0,0,,105.0,36829.0,84363.0,0.293,12.0,1297.0,0,0
LN201152,Male,56,Tier-3,Graduate,Self-Employed,2.2,52306.0,316329.0,60,Education,18.85,8180.0,0.156,545.0,0.899,3,1,1,37.0,61.0,532835.0,737311.0,1.175,3.0,2163.0,3,0
LN201212,Male,44,Metro,Graduate,Salaried,0.6,71929.0,530922.0,36,Business,17.61,19090.0,0.265,538.0,0.769,2,3,4,23.0,61.0,53134.0,234649.0,0.272,6.0,,2,1
LN204503,Male,38,Rural,Graduate,Gig-Worker,9.9,16197.0,171892.0,36,Vehicle,19.52,6346.0,0.392,606.0,0.551,3,0,1,42.0,50.0,151695.0,231715.0,1.192,2.0,861.0,1,0
LN209876,Female,44,Rural,Graduate,Self-Employed,1.3,28067.0,241137.0,24,Debt-Consolidation,18.8,12132.0,0.432,601.0,0.703,4,1,2,9.0,40.0,286926.0,422183.0,1.253,7.0,377.0,1,0
LN211669,Female,51,Tier-3,Graduate,Salaried,1.0,39038.0,325107.0,36,Debt-Consolidation,15.16,11295.0,0.289,693.0,0.403,6,2,0,,108.0,29936.0,308113.0,0.658,15.0,3029.0,0,0
LN208772,Female,36,Tier-2,Post-Graduate,Salaried,4.1,41614.0,224847.0,24,Medical,18.62,11293.0,0.271,691.0,0.392,1,1,0,,49.0,183443.0,370344.0,0.742,,2265.0,1,0
LN207001,Female,58,Metro,High-School,Salaried,10.4,24720.0,63856.0,48,Medical,20.15,1948.0,0.079,613.0,0.924,2,2,2,7.0,85.0,245230.0,310478.0,1.047,5.0,2137.0,2,0
LN206165,Female,41,Tier-2,Graduate,Self-Employed,38.1,42648.0,139065.0,12,Debt-Consolidation,17.06,12687.0,0.297,670.0,0.32,6,1,0,,93.0,100504.0,237617.0,0.464,13.0,3761.0,0,0
LN200665,Female,48,Tier-2,Graduate,Salaried,0.7,44225.0,158136.0,48,Home-Improvement,17.37,4593.0,0.104,709.0,0.445,4,1,0,,80.0,64708.0,147751.0,0.278,17.0,1107.0,0,0
LN210838,Male,44,Tier-3,High-School,Salaried,2.5,18716.0,202820.0,36,Vehicle,17.29,7260.0,0.388,737.0,0.37,4,1,0,,167.0,170231.0,250501.0,1.115,14.0,895.0,1,0
LN200642,Male,57,Tier-2,Post-Graduate,Self-Employed,5.7,65846.0,229640.0,24,Medical,18.13,11479.0,0.174,636.0,0.666,5,1,2,23.0,62.0,162119.0,373203.0,0.472,4.0,4470.0,2,1
LN211113,Male,52,Tier-2,Post-Graduate,Salaried,3.6,49315.0,138862.0,48,Debt-Consolidation,18.78,4136.0,0.084,733.0,0.32,4,2,0,,57.0,171982.0,281977.0,0.476,16.0,1864.0,1,0
LN203767,Male,41,Rural,High-School,Self-Employed,2.9,17830.0,229344.0,60,Debt-Consolidation,19.16,5970.0,0.335,576.0,0.375,6,1,1,22.0,52.0,62079.0,215947.0,1.009,11.0,359.0,2,0
LN204272,Female,43,Rural,Graduate,Contract,2.3,16886.0,67507.0,12,Debt-Consolidation,21.71,6309.0,0.374,495.0,0.848,1,4,1,30.0,38.0,162496.0,189510.0,0.935,0.0,305.0,2,1
LN207774,Female,72,Tier-3,Graduate,Salaried,9.6,70873.0,637305.0,36,Home-Improvement,18.13,23082.0,0.326,665.0,0.422,8,3,1,4.0,111.0,211364.0,403086.0,0.474,15.0,5001.0,0,1
LN200786,Female,48,Metro,High-School,Self-Employed,8.8,59988.0,391852.0,48,Home-Improvement,17.84,11478.0,0.191,696.0,0.451,4,1,1,2.0,46.0,233639.0,534002.0,0.742,11.0,1795.0,1,0
LN202857,Male,50,Metro,Diploma,Salaried,0.6,43164.0,300506.0,36,Education,18.82,10988.0,0.255,676.0,0.581,2,2,2,35.0,83.0,279397.0,445912.0,0.861,8.0,3564.0,0,0
LN203202,Female,67,Metro,High-School,Salaried,10.1,33929.0,157158.0,48,Debt-Consolidation,16.74,4514.0,0.133,627.0,0.83,4,2,0,,95.0,157905.0,201975.0,0.496,9.0,395.0,1,0
LN209216,Female,60,Rural,High-School,Gig-Worker,1.3,14484.0,38755.0,12,Business,16.6,3527.0,0.244,636.0,0.493,5,2,1,31.0,100.0,294561.0,304266.0,1.751,5.0,642.0,1,0
LN204187,Male,59,Tier-3,High-School,Self-Employed,1.9,37667.0,169167.0,36,Business,16.35,5977.0,0.159,734.0,0.233,4,2,0,,76.0,138311.0,287876.0,0.637,15.0,3282.0,0,0
LN210623,Male,53,Rural,Graduate,Self-Employed,6.4,28544.0,117191.0,12,Debt-Consolidation,20.64,10892.0,0.382,577.0,0.555,0,2,3,24.0,58.0,264523.0,338898.0,0.989,5.0,1096.0,0,1
LN209979,Male,53,Tier-2,Post-Graduate,Gig-Worker,1.4,37311.0,420664.0,60,Business,17.56,10582.0,0.284,599.0,0.566,3,3,0,,56.0,135203.0,545843.0,1.219,6.0,2125.0,0,0
LN204824,Male,73,Tier-3,Graduate,Self-Employed,2.1,78892.0,839411.0,48,Vehicle,21.08,26029.0,0.33,579.0,0.652,4,1,1,14.0,80.0,131164.0,803281.0,0.849,7.0,5572.0,0,0
LN202905,Female,59,Metro,Diploma,Self-Employed,12.3,73781.0,345873.0,36,Education,20.3,12907.0,0.175,708.0,0.126,3,3,2,17.0,90.0,68673.0,339172.0,0.383,10.0,6535.0,1,0
LN204626,Female,43,Rural,Post-Graduate,Self-Employed,10.9,34059.0,163418.0,24,Business,20.93,8392.0,0.246,611.0,0.492,4,4,2,19.0,79.0,28886.0,80274.0,0.196,12.0,504.0,0,1
LN205608,Male,50,Tier-3,Graduate,Salaried,1.3,63944.0,246729.0,12,Vehicle,15.3,22304.0,0.349,824.0,0.01,8,0,0,,73.0,5069.0,205586.0,0.268,13.0,5481.0,0,0
LN200996,Female,50,Tier-2,High-School,Contract,2.9,10757.0,57664.0,36,Vehicle,18.15,2089.0,0.194,677.0,0.423,1,2,2,21.0,101.0,175204.0,208437.0,1.615,12.0,712.0,0,1
LN208191,Female,41,Metro,Graduate,Salaried,14.5,25766.0,61166.0,48,Vehicle,15.74,1725.0,0.067,662.0,0.369,6,1,0,,55.0,229820.0,252597.0,0.817,8.0,1016.0,1,0
LN208607,Female,48,Tier-3,Diploma,Salaried,13.4,14929.0,115924.0,24,Debt-Consolidation,17.13,5739.0,0.384,664.0,0.62,4,3,1,22.0,33.0,98938.0,215418.0,1.202,6.0,667.0,1,0
LN209736,Male,50,Rural,Graduate,Contract,0.8,25699.0,231980.0,36,Business,19.0,8503.0,0.331,583.0,0.665,2,5,6,19.0,54.0,379354.0,469115.0,1.521,8.0,1940.0,0,1
LN205735,Female,42,Tier-3,High-School,Salaried,3.0,14903.0,25000.0,12,Vehicle,18.46,2297.0,0.154,718.0,0.137,11,0,0,,99.0,37769.0,59324.0,0.332,17.0,,0,0
LN200156,Male,45,Metro,High-School,Gig-Worker,0.6,22813.0,231524.0,48,Medical,16.79,6656.0,0.292,612.0,0.736,3,3,1,24.0,85.0,254736.0,335587.0,1.226,4.0,316.0,3,1
LN209630,Female,55,Metro,High-School,Contract,6.8,31784.0,144976.0,36,Education,21.16,5474.0,0.172,588.0,0.511,6,1,0,,112.0,66711.0,201454.0,0.528,5.0,1188.0,0,0
LN203085,Male,42,Metro,Graduate,Self-Employed,0.6,67417.0,157133.0,24,Debt-Consolidation,16.17,7706.0,0.114,695.0,0.254,7,1,0,,103.0,178456.0,230855.0,0.285,12.0,4873.0,0,0
LN208387,Female,45,Tier-3,Post-Graduate,Salaried,11.9,30445.0,118805.0,36,Vehicle,21.1,4482.0,0.147,,0.508,2,3,4,21.0,64.0,102422.0,184327.0,0.505,7.0,1894.0,2,0
LN201552,Male,43,Metro,Diploma,Salaried,16.4,79523.0,182792.0,24,Debt-Consolidation,18.63,9181.0,0.115,600.0,0.733,2,5,1,16.0,85.0,262139.0,421664.0,0.442,9.0,4707.0,0,0
LN207366,Male,50,Tier-2,Diploma,Self-Employed,3.9,34240.0,141951.0,24,Education,17.38,7044.0,0.206,608.0,0.638,2,2,1,8.0,73.0,206571.0,337716.0,0.822,9.0,883.0,0,0
LN211670,Male,52,Metro,Graduate,Contract,1.2,40572.0,361459.0,36,Debt-Consolidation,16.84,12858.0,0.317,677.0,0.214,4,1,0,,89.0,122492.0,493164.0,1.013,10.0,2684.0,0,1
LN210445,Male,54,Rural,Post-Graduate,Contract,3.2,22611.0,134423.0,36,Vehicle,20.69,5043.0,0.223,,0.496,3,4,0,,57.0,222497.0,271753.0,1.002,4.0,304.0,1,0
LN203795,Female,54,Tier-3,Diploma,Contract,0.6,22422.0,269972.0,60,Medical,21.45,7372.0,0.329,571.0,0.724,4,4,1,24.0,52.0,447047.0,662888.0,2.464,6.0,1157.0,2,1
LN200495,Male,34,Tier-2,High-School,Salaried,0.6,12953.0,31630.0,24,Debt-Consolidation,16.32,1554.0,0.12,750.0,0.327,4,1,3,29.0,112.0,76565.0,89338.0,0.575,11.0,291.0,1,0
LN202321,Male,40,Metro,Graduate,Salaried,28.7,53709.0,283143.0,24,Home-Improvement,18.96,14267.0,0.266,683.0,0.367,8,1,0,,81.0,199687.0,362566.0,0.563,8.0,1909.0,1,0
LN211118,Male,57,Metro,High-School,Salaried,1.3,,206163.0,48,Business,18.66,6127.0,0.199,658.0,0.355,7,2,1,11.0,53.0,192469.0,251779.0,0.683,12.0,1641.0,1,0
LN206400,Male,39,Metro,Post-Graduate,Salaried,3.1,60349.0,80704.0,12,Business,16.46,7340.0,0.122,741.0,0.024,2,6,1,8.0,108.0,9168.0,69762.0,0.096,10.0,3909.0,0,0
LN200151,Female,40,Metro,Post-Graduate,Contract,8.0,57198.0,618439.0,36,Vehicle,15.36,21548.0,0.377,843.0,0.01,5,1,0,,131.0,1031.0,342607.0,0.499,24.0,3481.0,0,0
LN209839,Female,62,Rural,Diploma,Salaried,4.8,23789.0,69235.0,48,Education,17.21,2005.0,0.084,570.0,0.817,3,1,1,26.0,99.0,287575.0,358169.0,1.255,2.0,1122.0,3,0
LN210815,Male,59,Tier-2,Diploma,Contract,8.7,26076.0,272722.0,36,Debt-Consolidation,17.89,9845.0,0.378,634.0,0.46,6,2,1,34.0,78.0,123054.0,396121.0,1.266,6.0,1440.0,1,0
LN207484,Male,52,Tier-2,Graduate,Self-Employed,0.6,39257.0,353280.0,36,Debt-Consolidation,19.11,12969.0,0.33,625.0,0.247,4,1,0,,79.0,57170.0,152694.0,0.324,7.0,3089.0,2,0
LN211689,Female,42,Tier-2,Post-Graduate,Self-Employed,4.9,38364.0,119097.0,36,Business,18.95,4363.0,0.114,572.0,1.0,3,2,2,58.0,47.0,441305.0,540681.0,1.174,4.0,1855.0,1,1
LN201738,Male,53,Rural,Graduate,Contract,1.3,23082.0,49905.0,24,Debt-Consolidation,15.38,2429.0,0.105,592.0,0.734,4,3,1,7.0,107.0,407949.0,443500.0,1.601,5.0,401.0,1,1
LN203001,Female,46,Tier-2,Diploma,Salaried,14.8,19581.0,76359.0,12,Debt-Consolidation,16.96,6963.0,0.356,635.0,0.392,2,1,0,,131.0,193609.0,217497.0,0.926,8.0,1635.0,0,0
LN210666,Male,58,Metro,Post-Graduate,Self-Employed,1.7,98717.0,785638.0,48,Debt-Consolidation,14.63,21718.0,0.22,706.0,0.378,5,0,0,,93.0,210832.0,975701.0,0.824,11.0,4815.0,0,0
LN207229,Female,44,Tier-2,High-School,Contract,3.5,19665.0,193424.0,48,Business,18.05,5687.0,0.289,666.0,0.41,4,1,1,10.0,159.0,214193.0,377014.0,1.598,11.0,1300.0,0,0
LN206727,Male,44,Tier-2,Graduate,Salaried,11.7,43450.0,379466.0,60,Debt-Consolidation,16.17,9262.0,0.213,672.0,0.3,4,1,2,21.0,92.0,68692.0,446788.0,0.857,8.0,1552.0,0,0
LN210829,Male,55,Tier-3,Diploma,Salaried,11.2,31519.0,286368.0,36,Vehicle,18.3,10396.0,0.33,616.0,0.375,5,1,1,39.0,76.0,208039.0,349760.0,0.925,14.0,392.0,0,0
LN202883,Male,52,Metro,Graduate,Self-Employed,40.0,73812.0,508163.0,24,Vehicle,14.06,24413.0,0.331,782.0,0.352,7,2,0,,63.0,206656.0,360253.0,0.407,18.0,1125.0,0,0
LN203720,Female,70,Metro,Post-Graduate,Gig-Worker,0.4,38816.0,523331.0,60,Home-Improvement,19.33,13671.0,0.352,636.0,0.669,6,0,2,16.0,68.0,343446.0,630386.0,1.353,2.0,3388.0,0,1
LN210592,Female,62,Tier-2,Post-Graduate,Salaried,13.3,53306.0,399812.0,24,Vehicle,17.5,19864.0,0.373,608.0,0.551,4,3,2,10.0,64.0,341632.0,490980.0,0.768,10.0,3865.0,1,0
LN210255,Male,52,Rural,Graduate,Salaried,7.0,42703.0,205848.0,36,Debt-Consolidation,20.39,7691.0,0.18,608.0,0.858,1,1,5,9.0,113.0,350646.0,493058.0,0.962,2.0,2537.0,1,0
LN205589,Female,57,Metro,Diploma,Salaried,8.7,41453.0,300816.0,48,Debt-Consolidation,17.33,8732.0,0.211,760.0,0.242,4,3,0,,72.0,54468.0,276548.0,0.556,19.0,2919.0,0,0
LN205749,Female,54,Tier-2,Graduate,Self-Employed,1.9,48039.0,409519.0,24,Debt-Consolidation,17.5,20346.0,0.424,672.0,0.324,3,2,1,22.0,113.0,171629.0,471516.0,0.818,6.0,2638.0,0,0
LN209671,Female,58,Metro,Graduate,Self-Employed,29.1,77864.0,969756.0,60,Debt-Consolidation,20.51,25969.0,0.334,561.0,0.71,2,3,2,25.0,83.0,385400.0,1349687.0,1.444,3.0,4583.0,1,0
LN202276,Male,45,Tier-2,Diploma,Salaried,9.3,27514.0,172759.0,60,Debt-Consolidation,21.35,4708.0,0.171,537.0,0.883,3,2,3,22.0,34.0,290728.0,455105.0,1.378,0.0,1212.0,2,0
LN204823,Female,60,Tier-3,Post-Graduate,Contract,1.3,37707.0,75975.0,12,Vehicle,18.34,6978.0,0.185,657.0,0.418,7,3,1,20.0,75.0,57562.0,94810.0,0.21,7.0,3088.0,0,0
LN204704,Male,36,Rural,Graduate,Contract,1.1,22886.0,35089.0,12,Debt-Consolidation,19.55,3243.0,0.142,704.0,0.52,4,2,2,15.0,82.0,300384.0,313301.0,1.141,9.0,1474.0,0,0
LN204461,Male,36,Metro,Diploma,Gig-Worker,0.5,24877.0,255268.0,48,Vehicle,17.02,7368.0,0.296,564.0,0.958,3,5,1,29.0,24.0,249201.0,486788.0,1.631,8.0,2188.0,0,1
LN200343,Female,57,Tier-3,High-School,Self-Employed,0.3,28730.0,314040.0,36,Home-Improvement,19.53,11596.0,0.404,597.0,0.793,3,1,2,30.0,57.0,455587.0,690978.0,2.004,11.0,1656.0,0,0
LN206072,Male,55,Tier-2,Graduate,Salaried,19.5,40797.0,182979.0,24,Education,17.8,9117.0,0.223,595.0,0.549,2,4,0,,48.0,289699.0,358459.0,0.732,6.0,2042.0,1,1
LN204136,Male,48,Tier-3,Diploma,Salaried,4.4,32062.0,207363.0,36,Medical,19.87,7693.0,0.24,606.0,0.67,3,2,2,28.0,141.0,189780.0,319897.0,0.831,14.0,1491.0,1,0
LN208681,Female,62,Tier-3,Graduate,Salaried,1.8,38007.0,107222.0,12,Medical,18.88,9875.0,0.26,684.0,0.492,1,2,0,,69.0,32044.0,140584.0,0.308,6.0,1028.0,2,1
LN209205,Female,54,Rural,Graduate,Contract,2.8,,102463.0,36,Education,21.34,3878.0,0.299,494.0,0.753,1,3,0,,103.0,389523.0,475157.0,3.052,4.0,318.0,1,1
LN206188,Female,62,Metro,High-School,Salaried,5.8,35143.0,126137.0,24,Debt-Consolidation,20.41,6445.0,0.183,565.0,0.479,8,5,0,,56.0,222816.0,323275.0,0.767,5.0,485.0,0,0
LN202223,Male,65,Tier-2,Diploma,Salaried,1.8,54632.0,281677.0,36,Debt-Consolidation,20.53,10544.0,0.193,605.0,0.729,5,2,2,7.0,75.0,501345.0,585856.0,0.894,6.0,1668.0,1,0
LN204196,Male,53,Tier-2,Graduate,Salaried,,55914.0,656995.0,48,Business,17.97,19289.0,0.345,590.0,0.675,8,3,2,42.0,50.0,212695.0,790763.0,1.179,10.0,1284.0,0,1
LN207635,Male,64,Tier-3,Post-Graduate,Salaried,0.6,67164.0,687738.0,36,Business,12.39,22971.0,0.342,758.0,0.01,2,0,0,,109.0,4243.0,662339.0,0.822,12.0,4827.0,0,0
LN209389,Male,62,Rural,Graduate,Gig-Worker,1.3,27540.0,156839.0,36,Medical,19.97,5826.0,0.212,564.0,0.515,5,0,3,26.0,75.0,140943.0,253354.0,0.767,12.0,,1,0
LN208354,Male,63,Tier-2,Graduate,Salaried,,31748.0,243872.0,24,Debt-Consolidation,21.49,12590.0,0.397,594.0,0.505,1,2,3,11.0,104.0,208562.0,343895.0,0.903,8.0,1071.0,2,1
LN205081,Female,43,Tier-3,High-School,Salaried,0.6,21561.0,158249.0,48,Education,18.97,4729.0,0.219,640.0,0.536,4,1,1,34.0,71.0,102467.0,201311.0,0.778,10.0,395.0,0,0
LN209940,Female,47,Metro,Graduate,Contract,2.8,43439.0,192955.0,24,Home-Improvement,16.43,9487.0,0.218,686.0,0.378,3,1,1,31.0,96.0,111012.0,230027.0,0.441,15.0,,0,0
LN206480,Female,34,Rural,Graduate,Salaried,0.2,19760.0,171471.0,24,Home-Improvement,18.18,8575.0,0.434,674.0,0.571,5,3,0,,31.0,177080.0,257615.0,1.086,11.0,1272.0,0,0
LN210987,Female,41,Tier-2,Diploma,Contract,10.9,41580.0,315033.0,36,Medical,21.32,11921.0,0.287,501.0,0.719,3,3,1,28.0,60.0,127002.0,278299.0,0.558,4.0,2232.0,1,0
LN204734,Female,43,Tier-2,High-School,Self-Employed,,26526.0,179414.0,24,Vehicle,21.76,9286.0,0.35,517.0,0.879,8,4,0,,50.0,529196.0,594077.0,1.866,5.0,552.0,1,0
LN209818,Male,68,Rural,Diploma,Contract,4.1,16403.0,98090.0,24,Home-Improvement,19.02,4946.0,0.302,596.0,0.736,6,3,3,16.0,70.0,428027.0,453489.0,2.304,6.0,1325.0,0,1
LN201465,Female,48,Tier-2,Graduate,Salaried,0.8,51109.0,260544.0,36,Home-Improvement,17.85,9400.0,0.184,728.0,0.384,4,2,1,10.0,44.0,51508.0,172386.0,0.281,16.0,3371.0,0,0
LN204593,Male,60,Metro,Graduate,Self-Employed,3.1,83861.0,248819.0,36,Education,18.43,9049.0,0.108,769.0,0.174,7,0,0,,131.0,117907.0,356015.0,0.354,11.0,7252.0,0,0
LN202234,Female,46,Tier-3,Diploma,Salaried,7.3,25472.0,246503.0,60,Home-Improvement,18.8,6367.0,0.25,646.0,0.429,3,3,2,39.0,77.0,95914.0,350569.0,1.147,11.0,1173.0,0,0
LN206720,Male,54,Tier-3,Diploma,Self-Employed,4.4,31881.0,36114.0,12,Education,17.99,3311.0,0.104,641.0,0.628,2,3,3,23.0,88.0,162696.0,173855.0,0.454,9.0,2530.0,0,0
LN203903,Male,69,Tier-2,Graduate,Self-Employed,5.6,45383.0,276818.0,24,Education,15.07,13431.0,0.296,607.0,0.599,3,1,0,,68.0,284230.0,501861.0,0.922,3.0,1445.0,0,0
LN200283,Male,72,Tier-2,Diploma,Contract,3.7,46678.0,303597.0,48,Medical,21.0,9401.0,0.201,593.0,0.566,3,3,2,27.0,92.0,37552.0,222141.0,0.397,12.0,584.0,2,1
LN211140,Male,53,Tier-2,High-School,Self-Employed,4.6,34833.0,280481.0,36,Debt-Consolidation,16.78,9969.0,0.286,706.0,0.412,1,1,0,,53.0,194598.0,389751.0,0.932,10.0,1986.0,2,0
LN209470,Female,55,Tier-2,Graduate,Salaried,35.3,47316.0,379905.0,24,Vehicle,15.54,18518.0,0.391,624.0,0.65,4,3,1,12.0,76.0,382671.0,699061.0,1.231,9.0,1594.0,0,0
LN210310,Male,70,Metro,High-School,Salaried,6.2,41490.0,518335.0,60,Education,18.43,13284.0,0.32,662.0,0.478,4,0,0,,129.0,178872.0,598626.0,1.202,13.0,2298.0,1,0
LN208272,Female,46,Metro,Diploma,Contract,0.1,19372.0,99440.0,60,Home-Improvement,16.98,2470.0,0.128,662.0,0.523,2,2,0,,106.0,209156.0,234873.0,1.01,7.0,456.0,1,0
LN207310,Male,33,Metro,Post-Graduate,Self-Employed,2.3,100556.0,468492.0,48,Home-Improvement,18.53,13892.0,0.138,634.0,0.437,0,1,1,1.0,52.0,132506.0,588827.0,0.488,6.0,4754.0,0,0
LN204151,Male,51,Metro,Diploma,Self-Employed,0.5,34278.0,223337.0,36,Home-Improvement,19.14,8202.0,0.239,664.0,0.462,3,3,1,37.0,74.0,266049.0,351341.0,0.854,9.0,1827.0,0,0
LN206360,Male,60,Tier-2,Post-Graduate,Gig-Worker,,35571.0,437747.0,60,Debt-Consolidation,15.16,10451.0,0.294,696.0,0.583,1,4,1,42.0,115.0,100215.0,421548.0,0.988,4.0,2735.0,0,1
LN208405,Female,54,Rural,Graduate,Salaried,1.1,19906.0,95871.0,36,Debt-Consolidation,15.88,3365.0,0.169,779.0,0.363,5,2,0,,102.0,138053.0,175727.0,0.736,17.0,874.0,0,0
LN202121,Male,53,Metro,Graduate,Self-Employed,13.7,58587.0,291916.0,48,Home-Improvement,16.12,8291.0,0.142,778.0,0.437,8,3,1,11.0,84.0,213947.0,495153.0,0.704,14.0,850.0,0,0
LN205398,Female,43,Metro,Diploma,Salaried,21.2,38352.0,348392.0,36,Home-Improvement,15.49,12161.0,0.317,684.0,0.551,3,1,3,35.0,83.0,199506.0,564592.0,1.227,10.0,,0,0
LN205012,Male,34,Rural,Diploma,Contract,9.0,12846.0,25000.0,24,Debt-Consolidation,17.63,1244.0,0.097,724.0,0.376,3,3,1,13.0,71.0,121648.0,128128.0,0.831,13.0,585.0,0,0
LN209270,Male,45,Tier-3,Graduate,Salaried,1.6,36747.0,269208.0,36,Medical,17.99,9731.0,0.265,488.0,0.883,6,1,2,20.0,26.0,565154.0,830798.0,1.884,3.0,898.0,0,0
LN206023,Female,43,Tier-2,High-School,Self-Employed,7.0,27575.0,87080.0,24,Education,15.86,4258.0,0.154,709.0,0.281,4,1,0,,78.0,177319.0,267946.0,0.81,14.0,892.0,2,0
